MISSION ELAPSED TIME (min),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
10146.16998,0,0,1,302190.3105,0,0,0,0
10147.16998,0,0,1,302190.3105,0,0,0,0
10148.16998,0,0,1,302190.3105,0,0,0,0
10149.16998,0,0,1,302190.3105,0,0,0,0
10150.16998,0,0,1,302190.3105,0,0,0,0
10151.16998,0,0,1,302190.3105,0,0,0,0
10152.16998,0,0,1,302190.3105,0,0,0,0
10153.16998,0,0,1,302190.3105,0,0,0,0
10154.16998,0,0,1,302190.3105,0,0,0,0
10155.16998,0,0,1,302190.3105,0,0,0,0
10156.16998,0,0,1,302190.3105,0,0,0,0
10157.16998,0,0,1,302190.3105,0,0,0,0
10158.16998,0,0,1,302190.3105,0,0,0,0
10159.16998,0,0,1,302190.3105,0,0,0,0
10160.16998,0,0,1,302190.3105,0,0,0,0
10161.16998,0,0,1,302190.3105,0,0,0,0
10162.16998,0,0,1,302190.3105,0,0,0,0
10163.16998,0,0,1,302190.3105,0,0,0,0
10164.16998,0,0,1,302190.3105,0,0,0,0
10165.16998,0,0,1,302190.3105,0,0,0,0
10166.16998,0,0,1,302190.3105,0,0,0,0
10167.16998,0,0,1,302190.3105,0,0,0,0
10168.16998,0,0,1,302190.3105,0,0,0,0
10169.16998,0,0,1,302190.3105,0,0,0,0
10170.16998,0,0,1,302190.3105,0,0,0,0
10171.16998,0,0,1,302190.3105,0,0,0,0
10172.16998,0,0,1,302190.3105,0,0,0,0
10173.16998,0,0,1,302190.3105,0,0,0,0
10174.16998,0,0,1,302190.3105,0,0,0,0
10175.16998,0,0,1,302190.3105,0,0,0,0
10176.16998,0,0,1,302190.3105,0,0,0,0
10177.16998,0,0,1,302190.3105,0,0,0,0
10178.16998,0,0,1,302190.3105,0,0,0,0
10179.16998,0,0,1,302190.3105,0,0,0,0
10180.16998,0,0,1,302190.3105,0,0,0,0
10181.16998,0,0,1,302190.3105,0,0,0,0
10182.16998,0,0,1,302190.3105,0,0,0,0
10183.16998,0,0,1,302190.3105,0,0,0,0
10184.16998,0,0,1,302190.3105,0,0,0,0
10185.16998,0,0,1,302190.3105,0,0,0,0
10186.16998,0,0,1,302190.3105,0,0,0,0
10187.16998,0,0,1,302190.3105,0,0,0,0
10188.16998,0,0,1,302190.3105,0,0,0,0
10189.16998,0,0,1,302190.3105,0,0,0,0
10190.16998,0,0,1,302190.3105,0,0,0,0
10191.16998,0,0,1,302190.3105,0,0,0,0
10192.16998,0,0,1,302190.3105,0,0,0,0
10193.16998,0,0,1,302190.3105,0,0,0,0
10194.16998,0,0,1,302190.3105,0,0,0,0
10195.16998,0,0,1,302190.3105,0,0,0,0
10196.16998,0,0,1,302190.3105,0,0,0,0
10197.16998,0,0,1,302190.3105,0,0,0,0
10198.16998,0,0,1,302190.3105,0,0,0,0
10199.16998,0,0,1,302190.3105,0,0,0,0
10200.16998,0,0,1,302190.3105,0,0,0,0
10201.16998,0,0,1,302190.3105,0,0,0,0
10202.16998,0,0,1,302190.3105,0,0,0,0
10203.16998,0,0,1,302190.3105,0,0,0,0
10204.16998,0,0,1,302190.3105,0,0,0,0
10205.16998,0,0,1,302190.3105,0,0,0,0
10206.16998,0,0,1,302190.3105,0,0,0,0
10207.16998,0,0,1,302190.3105,0,0,0,0
10208.16998,0,0,1,302190.3105,0,0,0,0
10209.16998,0,0,1,302190.3105,0,0,0,0
10210.16998,0,0,1,302190.3105,0,0,0,0
10211.16998,0,0,1,302190.3105,0,0,0,0
10212.16998,0,0,1,302190.3105,0,0,0,0
10213.16998,0,0,1,302190.3105,0,0,0,0
10214.16998,0,0,1,302190.3105,0,0,0,0
10215.16998,0,0,1,302190.3105,0,0,0,0
10216.16998,0,0,1,302190.3105,0,0,0,0
10217.16998,0,0,1,302190.3105,0,0,0,0
10218.16998,0,0,1,302190.3105,0,0,0,0
10219.16998,0,0,1,302190.3105,0,0,0,0
10220.16998,0,0,1,302190.3105,0,0,0,0
10221.16998,0,0,1,302190.3105,0,0,0,0
10222.16998,0,0,1,302190.3105,0,0,0,0
10223.16998,0,0,1,302190.3105,0,0,0,0
10224.16998,0,0,1,302190.3105,0,0,0,0
10225.16998,0,0,1,302190.3105,0,0,0,0
10226.16998,0,0,1,302190.3105,0,0,0,0
10227.16998,0,0,1,302190.3105,0,0,0,0
10228.16998,0,0,1,302190.3105,0,0,0,0
10229.16998,0,0,1,302190.3105,0,0,0,0
10230.16998,0,0,1,302190.3105,0,0,0,0
10231.16998,0,0,1,302190.3105,0,0,0,0
10232.16998,0,0,1,302190.3105,0,0,0,0
10233.16998,0,0,1,302190.3105,0,0,0,0
10234.16998,0,0,1,302190.3105,0,0,0,0
10235.16998,0,0,1,302190.3105,0,0,0,0
10236.16998,0,0,1,302190.3105,0,0,0,0
10237.16998,0,0,1,302190.3105,0,0,0,0
10238.16998,0,0,1,302190.3105,0,0,0,0
10239.16998,0,0,1,302190.3105,0,0,0,0
10240.16998,0,0,1,302190.3105,0,0,0,0
10241.16998,0,0,1,302190.3105,0,0,0,0
10242.16998,0,0,1,302190.3105,0,0,0,0
10243.16998,0,0,1,302190.3105,0,0,0,0
10244.16998,0,0,1,302190.3105,0,0,0,0
10245.16998,0,0,1,302190.3105,0,0,0,0
10246.16998,0,0,1,302190.3105,0,0,0,0
10247.16998,0,0,1,302190.3105,0,0,0,0
10248.16998,0,0,1,302190.3105,0,0,0,0
10249.16998,0,0,1,302190.3105,0,0,0,0
10250.16998,0,0,1,302190.3105,0,0,0,0
10251.16998,0,0,1,302190.3105,0,0,0,0
10252.16998,0,0,1,302190.3105,0,0,0,0
10253.16998,0,0,1,302190.3105,0,0,0,0
10254.16998,0,0,1,302190.3105,0,0,0,0
10255.16998,0,0,1,302190.3105,0,0,0,0
10256.16998,0,0,1,302190.3105,0,0,0,0
10257.16998,0,0,1,302190.3105,0,0,0,0
10258.16998,0,0,1,302190.3105,0,0,0,0
10259.16998,0,0,1,302190.3105,0,0,0,0
10260.16998,0,0,1,302190.3105,0,0,0,0
10261.16998,0,0,1,302190.3105,0,0,0,0
10262.16998,0,0,1,302190.3105,0,0,0,0
10263.16998,0,0,1,302190.3105,0,0,0,0
10264.16998,0,0,1,302190.3105,0,0,0,0
10265.16998,0,0,1,302190.3105,0,0,0,0
10266.16998,0,0,1,302190.3105,0,0,0,0
10267.16998,0,0,1,302190.3105,0,0,0,0
10268.16998,0,0,1,302190.3105,0,0,0,0
10269.16998,0,0,1,302190.3105,0,0,0,0
10270.16998,0,0,1,302190.3105,0,0,0,0
10271.16998,0,0,1,302190.3105,0,0,0,0
10272.16998,0,0,1,302190.3105,0,0,0,0
10273.16998,0,0,1,302190.3105,0,0,0,0
10274.16998,0,0,1,302190.3105,0,0,0,0
10275.16998,0,0,1,302190.3105,0,0,0,0
10276.16998,0,0,1,302190.3105,0,0,0,0
10277.16998,0,0,1,302190.3105,0,0,0,0
10278.16998,0,0,1,302190.3105,0,0,0,0
10279.16998,0,0,1,302190.3105,0,0,0,0
10280.16998,0,0,1,302190.3105,0,0,0,0
10281.16998,0,0,1,302190.3105,0,0,0,0
10282.16998,0,0,1,302190.3105,0,0,0,0
10283.16998,0,0,1,302190.3105,0,0,0,0
10284.16998,0,0,1,302190.3105,0,0,0,0
10285.16998,0,0,1,302190.3105,0,0,0,0
10286.16998,0,0,1,302190.3105,0,0,0,0
10287.16998,0,0,1,302190.3105,0,0,0,0
10288.16998,0,0,1,302190.3105,0,0,0,0
10289.16998,0,0,1,302190.3105,0,0,0,0
10290.16998,0,0,1,302190.3105,0,0,0,0
10291.16998,0,0,1,302190.3105,0,0,0,0
10292.16998,0,0,1,302190.3105,0,0,0,0
10293.16998,0,0,1,302190.3105,0,0,0,0
10294.16998,0,0,1,302190.3105,0,0,0,0
10295.16998,0,0,1,302190.3105,0,0,0,0
10296.16998,0,0,1,302190.3105,0,0,0,0
10297.16998,0,0,1,302190.3105,0,0,0,0
10298.16998,0,0,1,302190.3105,0,0,0,0
10299.16998,0,0,1,302190.3105,0,0,0,0
10300.16998,0,0,1,302190.3105,0,0,0,0
10301.16998,0,0,1,302190.3105,0,0,0,0
10302.16998,0,0,1,302190.3105,0,0,0,0
10303.16998,0,0,1,302190.3105,0,0,0,0
10304.16998,0,0,1,302190.3105,0,0,0,0
10305.16998,0,0,1,302190.3105,0,0,0,0
10306.16998,0,0,1,302190.3105,0,0,0,0
10307.16998,0,0,1,302190.3105,0,0,0,0
10308.16998,0,0,1,302190.3105,0,0,0,0
10309.16998,0,0,1,302190.3105,0,0,0,0
10310.16998,0,0,1,302190.3105,0,0,0,0
10311.16998,0,0,1,302190.3105,0,0,0,0
10312.16998,0,0,1,302190.3105,0,0,0,0
10313.16998,0,0,1,302190.3105,0,0,0,0
10314.16998,0,0,1,302190.3105,0,0,0,0
10315.16998,0,0,1,302190.3105,0,0,0,0
10316.16998,0,0,1,302190.3105,0,0,0,0
10317.16998,0,0,1,302190.3105,0,0,0,0
10318.16998,0,0,1,302190.3105,0,0,0,0
10319.16998,0,0,1,302190.3105,0,0,0,0
10320.16998,0,0,1,302190.3105,0,0,0,0
10321.16998,0,0,1,302190.3105,0,0,0,0
10322.16998,0,0,1,302190.3105,0,0,0,0
10323.16998,0,0,1,302190.3105,0,0,0,0
10324.16998,0,0,1,302190.3105,0,0,0,0
10325.16998,0,0,1,302190.3105,0,0,0,0
10326.16998,0,0,1,302190.3105,0,0,0,0
10327.16998,0,0,1,302190.3105,0,0,0,0
10328.16998,0,0,1,302190.3105,0,0,0,0
10329.16998,0,0,1,302190.3105,0,0,0,0
10330.16998,0,0,1,302190.3105,0,0,0,0
10331.16998,0,0,1,302190.3105,0,0,0,0
10332.16998,0,0,1,302190.3105,0,0,0,0
10333.16998,1,288478.4845,1,302190.3105,0,0,0,0
10334.16998,1,288478.4845,1,302190.3105,0,0,0,0
10335.16998,1,288478.4845,1,302190.3105,0,0,0,0
10336.16998,1,288478.4845,1,302190.3105,0,0,0,0
10337.16998,1,288478.4845,1,302190.3105,0,0,0,0
10338.16998,1,288478.4845,1,302190.3105,0,0,0,0
10339.16998,1,288478.4845,1,302190.3105,0,0,0,0
10340.16998,1,288478.4845,1,302190.3105,0,0,0,0
10341.16998,1,288478.4845,1,302190.3105,0,0,0,0
10342.16998,1,288478.4845,1,302190.3105,0,0,0,0
10343.16998,1,288478.4845,1,302190.3105,0,0,0,0
10344.16998,1,288478.4845,1,302190.3105,0,0,0,0
10345.16998,1,288478.4845,1,302190.3105,0,0,0,0
10346.16998,1,288478.4845,1,302190.3105,0,0,0,0
10347.16998,1,288478.4845,1,302190.3105,0,0,0,0
10348.16998,1,288478.4845,1,302190.3105,0,0,0,0
10349.16998,1,288478.4845,1,302190.3105,0,0,0,0
10350.16998,1,288478.4845,1,302190.3105,0,0,0,0
10351.16998,1,288478.4845,1,302190.3105,0,0,0,0
10352.16998,1,288478.4845,1,302190.3105,0,0,0,0
10353.16998,1,288478.4845,1,302190.3105,0,0,0,0
10354.16998,1,288478.4845,1,302190.3105,0,0,0,0
10355.16998,1,288478.4845,1,302190.3105,0,0,0,0
10356.16998,1,288478.4845,1,302190.3105,0,0,0,0
10357.16998,1,288478.4845,1,302190.3105,0,0,0,0
10358.16998,1,288478.4845,1,302190.3105,0,0,0,0
10359.16998,1,288478.4845,1,302190.3105,0,0,0,0
10360.16998,1,288478.4845,1,302190.3105,0,0,0,0
10361.16998,1,288478.4845,1,302190.3105,0,0,0,0
10362.16998,1,288478.4845,1,302190.3105,0,0,0,0
10363.16998,1,288478.4845,1,302190.3105,0,0,0,0
10364.16998,1,288478.4845,1,302190.3105,0,0,0,0
10365.16998,1,288478.4845,1,302190.3105,0,0,0,0
10366.16998,1,288478.4845,1,302190.3105,0,0,0,0
10367.16998,1,288478.4845,1,302190.3105,0,0,0,0
10368.16998,1,288478.4845,1,302190.3105,0,0,0,0
10369.16998,1,288478.4845,1,302190.3105,0,0,0,0
10370.16998,1,288478.4845,1,302190.3105,0,0,0,0
10371.16998,1,288478.4845,1,302190.3105,0,0,0,0
10372.16998,1,288478.4845,1,302190.3105,0,0,0,0
10373.16998,1,288478.4845,1,302190.3105,0,0,0,0
10374.16998,1,288478.4845,1,302190.3105,0,0,0,0
10375.16998,1,288478.4845,1,302190.3105,0,0,0,0
10376.16998,1,288478.4845,1,302190.3105,0,0,0,0
10377.16998,1,288478.4845,1,302190.3105,0,0,0,0
10378.16998,1,288478.4845,1,302190.3105,0,0,0,0
10379.16998,1,288478.4845,1,302190.3105,0,0,0,0
10380.16998,1,288478.4845,1,302190.3105,0,0,0,0
10381.16998,1,288478.4845,1,302190.3105,0,0,0,0
10382.16998,1,288478.4845,1,302190.3105,0,0,0,0
10383.16998,1,288478.4845,1,302190.3105,0,0,0,0
10384.16998,1,288478.4845,1,302190.3105,0,0,0,0
10385.16998,1,288478.4845,1,302190.3105,0,0,0,0
10386.16998,1,288478.4845,1,302190.3105,0,0,0,0
10387.16998,1,288478.4845,1,302190.3105,0,0,0,0
10388.16998,1,288478.4845,1,302190.3105,0,0,0,0
10389.16998,1,288478.4845,1,302190.3105,0,0,0,0
10390.16998,1,288478.4845,1,302190.3105,0,0,0,0
10391.16998,1,288478.4845,1,302190.3105,0,0,0,0
10392.16998,1,288478.4845,1,302190.3105,0,0,0,0
10393.16998,1,288478.4845,1,302190.3105,0,0,0,0
10394.16998,1,288478.4845,1,302190.3105,0,0,0,0
10395.16998,1,288478.4845,1,302190.3105,0,0,0,0
10396.16998,1,288478.4845,1,302190.3105,0,0,0,0
10397.16998,1,288478.4845,1,302190.3105,0,0,0,0
10398.16998,1,288478.4845,1,302190.3105,0,0,0,0
10399.16998,1,288478.4845,1,302190.3105,0,0,0,0
10400.16998,1,288478.4845,1,302190.3105,0,0,0,0
10401.16998,1,288478.4845,1,302190.3105,0,0,0,0
10402.16998,1,288478.4845,1,302190.3105,0,0,0,0
10403.16998,1,288478.4845,1,302190.3105,0,0,0,0
10404.16998,1,288478.4845,1,302190.3105,0,0,0,0
10405.16998,1,288478.4845,1,302190.3105,0,0,0,0
10406.16998,1,288478.4845,1,302190.3105,0,0,0,0
10407.16998,1,288478.4845,1,302190.3105,0,0,0,0
10408.16998,1,288478.4845,1,302190.3105,0,0,0,0
10409.16998,1,288478.4845,1,302190.3105,0,0,0,0
10410.16998,1,288478.4845,1,302190.3105,0,0,0,0
10411.16998,1,288478.4845,1,302190.3105,0,0,0,0
10412.16998,1,288478.4845,1,302190.3105,0,0,0,0
10413.16998,1,288478.4845,1,302190.3105,0,0,0,0
10414.16998,1,288478.4845,1,302190.3105,0,0,0,0
10415.16998,1,288478.4845,1,302190.3105,0,0,0,0
10416.16998,1,288478.4845,1,302190.3105,0,0,0,0
10417.16998,1,288478.4845,1,302190.3105,0,0,0,0
10418.16998,1,288478.4845,1,302190.3105,0,0,0,0
10419.16998,1,288478.4845,1,302190.3105,0,0,0,0
10420.16998,1,288478.4845,1,302190.3105,0,0,0,0
10421.16998,1,288478.4845,1,302190.3105,0,0,0,0
10422.16998,1,288478.4845,1,302190.3105,0,0,0,0
10423.16998,1,288478.4845,1,302190.3105,0,0,0,0
10424.16998,1,288478.4845,1,302190.3105,0,0,0,0
10425.16998,1,288478.4845,1,302190.3105,0,0,0,0
10426.16998,1,288478.4845,1,302190.3105,0,0,0,0
10427.16998,1,288478.4845,1,302190.3105,0,0,0,0
10428.16998,1,288478.4845,1,302190.3105,0,0,0,0
10429.16998,1,288478.4845,1,302190.3105,0,0,0,0
10430.16998,1,288478.4845,1,302190.3105,0,0,0,0
10431.16998,1,288478.4845,1,302190.3105,0,0,0,0
10432.16998,1,288478.4845,1,302190.3105,0,0,0,0
10433.16998,1,288478.4845,1,302190.3105,0,0,0,0
10434.16998,1,288478.4845,1,302190.3105,0,0,0,0
10435.16998,1,288478.4845,1,302190.3105,0,0,0,0
10436.16998,1,288478.4845,1,302190.3105,0,0,0,0
10437.16998,1,288478.4845,1,302190.3105,0,0,0,0
10438.16998,1,288478.4845,1,302190.3105,0,0,0,0
10439.16998,1,288478.4845,1,302190.3105,0,0,0,0
10440.16998,1,288478.4845,1,302190.3105,0,0,0,0
10441.16998,1,288478.4845,1,302190.3105,0,0,0,0
10442.16998,1,288478.4845,1,302190.3105,0,0,0,0
10443.16998,1,288478.4845,1,302190.3105,0,0,0,0
10444.16998,1,288478.4845,1,302190.3105,0,0,0,0
10445.16998,1,288478.4845,1,302190.3105,0,0,0,0
10446.16998,1,288478.4845,1,302190.3105,0,0,0,0
10447.16998,1,288478.4845,1,302190.3105,0,0,0,0
10448.16998,1,288478.4845,1,302190.3105,0,0,0,0
10449.16998,1,288478.4845,1,302190.3105,0,0,0,0
10450.16998,1,288478.4845,1,302190.3105,0,0,0,0
10451.16998,1,288478.4845,1,302190.3105,0,0,0,0
10452.16998,1,288478.4845,1,302190.3105,0,0,0,0
10453.16998,1,288478.4845,1,302190.3105,0,0,0,0
10454.16998,1,288478.4845,1,302190.3105,0,0,0,0
10455.16998,1,288478.4845,1,302190.3105,0,0,0,0
10456.16998,1,288478.4845,1,302190.3105,0,0,0,0
10457.16998,1,288478.4845,1,302190.3105,0,0,0,0
10458.16998,1,288478.4845,1,302190.3105,0,0,0,0
10459.16998,1,288478.4845,1,302190.3105,0,0,0,0
10460.16998,1,288478.4845,1,302190.3105,0,0,0,0
10461.16998,1,288478.4845,1,302190.3105,0,0,0,0
10462.16998,1,288478.4845,1,302190.3105,0,0,0,0
10463.16998,1,288478.4845,1,302190.3105,0,0,0,0
10464.16998,1,288478.4845,1,302190.3105,0,0,0,0
10465.16998,1,288478.4845,1,302190.3105,0,0,0,0
10466.16998,1,288478.4845,1,302190.3105,0,0,0,0
10467.16998,1,288478.4845,1,302190.3105,0,0,0,0
10468.16998,1,288478.4845,1,302190.3105,0,0,0,0
10469.16998,1,288478.4845,1,302190.3105,0,0,0,0
10470.16998,1,288478.4845,1,302190.3105,0,0,0,0
10471.16998,1,288478.4845,1,302190.3105,0,0,0,0
10472.16998,1,288478.4845,1,302190.3105,0,0,0,0
10473.16998,1,288478.4845,1,302190.3105,0,0,0,0
10474.16998,1,288478.4845,1,302190.3105,0,0,0,0
10475.16998,1,288478.4845,1,302190.3105,0,0,0,0
10476.16998,1,288478.4845,1,302190.3105,0,0,0,0
10477.16998,1,288478.4845,1,302190.3105,0,0,0,0
10478.16998,1,288478.4845,1,302190.3105,0,0,0,0
10479.16998,1,288478.4845,1,302190.3105,0,0,0,0
10480.16998,1,288478.4845,1,302190.3105,0,0,0,0
10481.16998,1,288478.4845,1,302190.3105,0,0,0,0
10482.16998,1,288478.4845,1,302190.3105,0,0,0,0
10483.16998,1,288478.4845,1,302190.3105,0,0,0,0
10484.16998,1,288478.4845,1,302190.3105,0,0,0,0
10485.16998,1,288478.4845,1,302190.3105,0,0,0,0
10486.16998,1,288478.4845,1,302190.3105,0,0,0,0
10487.16998,1,288478.4845,1,302190.3105,0,0,0,0
10488.16998,1,288478.4845,1,302190.3105,0,0,0,0
10489.16998,1,288478.4845,1,302190.3105,0,0,0,0
10490.16998,1,288478.4845,1,302190.3105,0,0,0,0
10491.16998,1,288478.4845,1,302190.3105,0,0,0,0
10492.16998,1,288478.4845,1,302190.3105,0,0,0,0
10493.16998,1,288478.4845,1,302190.3105,0,0,0,0
10494.16998,1,288478.4845,1,302190.3105,0,0,0,0
10495.16998,1,288478.4845,1,302190.3105,0,0,0,0
10496.16998,1,288478.4845,1,302190.3105,0,0,0,0
10497.16998,1,288478.4845,1,302190.3105,0,0,0,0
10498.16998,1,288478.4845,1,302190.3105,0,0,0,0
10499.16998,1,288478.4845,1,302190.3105,0,0,0,0
10500.16998,1,288478.4845,1,302190.3105,0,0,0,0
10501.16998,1,288478.4845,1,302190.3105,0,0,0,0
10502.16998,1,288478.4845,1,302190.3105,0,0,0,0
10503.16998,1,288478.4845,1,302190.3105,0,0,0,0
10504.16998,1,288478.4845,1,302190.3105,0,0,0,0
10505.16998,1,288478.4845,1,302190.3105,0,0,0,0
10506.16998,1,288478.4845,1,302190.3105,0,0,0,0
10507.16998,1,288478.4845,1,302190.3105,0,0,0,0
10508.16998,1,288478.4845,1,302190.3105,0,0,0,0
10509.16998,1,288478.4845,1,302190.3105,0,0,0,0
10510.16998,1,288478.4845,1,302190.3105,0,0,0,0
10511.16998,1,288478.4845,1,302190.3105,0,0,0,0
10512.16998,1,288478.4845,1,302190.3105,0,0,0,0
10513.16998,1,288478.4845,1,302190.3105,0,0,0,0
10514.16998,1,288478.4845,1,302190.3105,0,0,0,0
10515.16998,1,288478.4845,1,302190.3105,0,0,0,0
10516.16998,1,288478.4845,1,302190.3105,0,0,0,0
10517.16998,1,288478.4845,1,302190.3105,0,0,0,0
10518.16998,1,288478.4845,1,302190.3105,0,0,0,0
10519.16998,1,288478.4845,1,302190.3105,0,0,0,0
10520.16998,1,288478.4845,1,302190.3105,0,0,0,0
10521.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10522.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10523.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10524.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10525.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10526.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10527.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10528.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10529.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10530.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10531.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10532.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10533.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10534.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10535.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10536.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10537.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10538.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10539.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10540.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10541.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10542.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10543.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10544.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10545.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10546.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10547.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10548.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10549.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10550.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10551.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10552.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10553.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10554.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10555.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10556.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10557.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10558.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10559.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10560.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10561.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10562.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10563.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10564.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10565.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10566.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10567.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10568.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10569.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10570.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10571.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10572.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10573.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10574.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10575.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10576.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10577.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10578.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10579.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10580.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10581.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10582.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10583.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10584.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10585.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10586.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10587.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10588.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10589.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10590.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10591.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10592.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10593.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10594.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10595.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10596.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10597.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10598.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10599.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10600.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10601.16998,1,288478.4845,1,302190.3105,1,276818.0232,0,0
10602.16998,1,288478.4845,0,0,1,276818.0232,0,0
10603.16998,1,288478.4845,0,0,1,276818.0232,0,0
10604.16998,1,288478.4845,0,0,1,276818.0232,0,0
10605.16998,1,288478.4845,0,0,1,276818.0232,0,0
10606.16998,1,288478.4845,0,0,1,276818.0232,0,0
10607.16998,1,288478.4845,0,0,1,276818.0232,0,0
10608.16998,1,288478.4845,0,0,1,276818.0232,0,0
10609.16998,1,288478.4845,0,0,1,276818.0232,0,0
10610.16998,1,288478.4845,0,0,1,276818.0232,0,0
10611.16998,1,288478.4845,0,0,1,276818.0232,0,0
10612.16998,1,288478.4845,0,0,1,276818.0232,0,0
10613.16998,1,288478.4845,0,0,1,276818.0232,0,0
10614.16998,1,288478.4845,0,0,1,276818.0232,0,0
10615.16998,1,288478.4845,0,0,1,276818.0232,0,0
10616.16998,1,288478.4845,0,0,1,276818.0232,0,0
10617.16998,1,288478.4845,0,0,1,276818.0232,0,0
10618.16998,1,288478.4845,0,0,1,276818.0232,0,0
10619.16998,1,288478.4845,0,0,1,276818.0232,0,0
10620.16998,1,288478.4845,0,0,1,276818.0232,0,0
10621.16998,1,288478.4845,0,0,1,276818.0232,0,0
10622.16998,1,288478.4845,0,0,1,276818.0232,0,0
10623.16998,1,288478.4845,0,0,1,276818.0232,0,0
