MISSION ELAPSED TIME (mins),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
12406.16998,-93900,-43900,-51100,2.1,0.707,0.46,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12407.16998,-93700,-43800,-51100,2.1,0.708,0.46,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12408.16998,-93600,-43800,-51100,2.1,0.708,0.461,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12409.16998,-93500,-43700,-51100,2.1,0.709,0.462,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12410.16998,-93300,-43700,-51000,2.11,0.71,0.463,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12411.16998,-93200,-43600,-51000,2.11,0.711,0.464,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12412.16998,-93100,-43600,-51000,2.11,0.711,0.464,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12413.16998,-93000,-43600,-51000,2.11,0.712,0.465,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12414.16998,-92800,-43500,-50900,2.11,0.713,0.466,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12415.16998,-92700,-43500,-50900,2.11,0.713,0.467,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12416.16998,-92600,-43400,-50900,2.11,0.714,0.468,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12417.16998,-92500,-43400,-50800,2.12,0.715,0.468,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12418.16998,-92300,-43300,-50800,2.12,0.715,0.469,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12419.16998,-92200,-43300,-50800,2.12,0.716,0.47,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12420.16998,-92100,-43300,-50800,2.12,0.717,0.471,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12421.16998,-92000,-43200,-50700,2.12,0.718,0.472,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12422.16998,-91800,-43200,-50700,2.12,0.718,0.473,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12423.16998,-91700,-43100,-50700,2.12,0.719,0.473,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12424.16998,-91600,-43100,-50600,2.13,0.72,0.474,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12425.16998,-91400,-43000,-50600,2.13,0.72,0.475,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12426.16998,-91300,-43000,-50600,2.13,0.721,0.476,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12427.16998,-91200,-43000,-50600,2.13,0.722,0.477,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12428.16998,-91100,-42900,-50500,2.13,0.722,0.478,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12429.16998,-90900,-42900,-50500,2.13,0.723,0.478,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12430.16998,-90800,-42800,-50500,2.14,0.724,0.479,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12431.16998,-90700,-42800,-50400,2.14,0.725,0.48,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12432.16998,-90500,-42700,-50400,2.14,0.725,0.481,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12433.16998,-90400,-42700,-50400,2.14,0.726,0.482,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12434.16998,-90300,-42700,-50400,2.14,0.727,0.483,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12435.16998,-90200,-42600,-50300,2.14,0.728,0.484,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12436.16998,-90000,-42600,-50300,2.14,0.728,0.484,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12437.16998,-89900,-42500,-50300,2.15,0.729,0.485,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12438.16998,-89800,-42500,-50200,2.15,0.73,0.486,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12439.16998,-89600,-42400,-50200,2.15,0.73,0.487,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12440.16998,-89500,-42400,-50200,2.15,0.731,0.488,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12441.16998,-89400,-42400,-50200,2.15,0.732,0.489,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12442.16998,-89300,-42300,-50100,2.15,0.733,0.49,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12443.16998,-89100,-42300,-50100,2.16,0.733,0.491,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12444.16998,-89000,-42200,-50100,2.16,0.734,0.491,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12445.16998,-88900,-42200,-50000,2.16,0.735,0.492,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12446.16998,-88700,-42100,-50000,2.16,0.736,0.493,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12447.16998,-88600,-42100,-50000,2.16,0.736,0.494,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12448.16998,-88500,-42000,-49900,2.16,0.737,0.495,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12449.16998,-88400,-42000,-49900,2.17,0.738,0.496,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12450.16998,-88200,-42000,-49900,2.17,0.739,0.497,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12451.16998,-88100,-41900,-49900,2.17,0.739,0.498,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12452.16998,-88000,-41900,-49800,2.17,0.74,0.499,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12453.16998,-87800,-41800,-49800,2.17,0.741,0.5,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12454.16998,-87700,-41800,-49800,2.17,0.742,0.5,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12455.16998,-87600,-41700,-49700,2.17,0.743,0.501,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12456.16998,-87400,-41700,-49700,2.18,0.743,0.502,22666.29909,0,,0,,1,160804.5374,1,133931.1154
12457.16998,-87300,-41600,-49700,2.18,0.744,0.503,22666.29909,0,,0,,0,,1,133931.1154
12458.16998,-87200,-41600,-49600,2.18,0.745,0.504,22666.29909,0,,0,,0,,1,133931.1154
12459.16998,-87000,-41600,-49600,2.18,0.746,0.505,22666.29909,0,,0,,0,,1,133931.1154
12460.16998,-86900,-41500,-49600,2.18,0.746,0.506,22666.29909,0,,0,,0,,1,133931.1154
12461.16998,-86800,-41500,-49600,2.18,0.747,0.507,22666.29909,0,,0,,0,,1,133931.1154
12462.16998,-86700,-41400,-49500,2.19,0.748,0.508,22666.29909,0,,0,,0,,1,133931.1154
12463.16998,-86500,-41400,-49500,2.19,0.749,0.509,22666.29909,0,,0,,0,,1,133931.1154
12464.16998,-86400,-41300,-49500,2.19,0.75,0.51,22666.29909,0,,0,,0,,1,133931.1154
12465.16998,-86300,-41300,-49400,2.19,0.75,0.511,22666.29909,0,,0,,0,,1,133931.1154
12466.16998,-86100,-41200,-49400,2.19,0.751,0.512,22666.29909,0,,0,,0,,1,133931.1154
12467.16998,-86000,-41200,-49400,2.19,0.752,0.513,22666.29909,0,,0,,0,,1,133931.1154
12468.16998,-85900,-41100,-49300,2.2,0.753,0.514,22666.29909,0,,0,,0,,1,133931.1154
12469.16998,-85700,-41100,-49300,2.2,0.753,0.515,22666.29909,0,,0,,0,,1,133931.1154
12470.16998,-85600,-41100,-49300,2.2,0.754,0.515,22666.29909,0,,0,,0,,1,133931.1154
12471.16998,-85500,-41000,-49200,2.2,0.755,0.516,22666.29909,0,,0,,0,,1,133931.1154
12472.16998,-85300,-41000,-49200,2.2,0.756,0.517,22666.29909,0,,0,,0,,1,133931.1154
12473.16998,-85200,-40900,-49200,2.2,0.757,0.518,22666.29909,0,,0,,0,,1,133931.1154
12474.16998,-85100,-40900,-49200,2.21,0.758,0.519,22666.29909,0,,0,,0,,1,133931.1154
12475.16998,-84900,-40800,-49100,2.21,0.758,0.52,22666.29909,0,,0,,0,,1,133931.1154
12476.16998,-84800,-40800,-49100,2.21,0.759,0.521,22666.29909,0,,0,,0,,1,133931.1154
12477.16998,-84700,-40700,-49100,2.21,0.76,0.522,22666.29909,0,,0,,0,,1,133931.1154
12478.16998,-84500,-40700,-49000,2.21,0.761,0.523,22666.29909,0,,0,,0,,1,133931.1154
12479.16998,-84400,-40600,-49000,2.21,0.762,0.524,22666.29909,0,,0,,0,,1,133931.1154
12480.16998,-84300,-40600,-49000,2.22,0.762,0.525,22666.29909,0,,0,,0,,1,133931.1154
12481.16998,-84100,-40600,-48900,2.22,0.763,0.526,22666.29909,0,,0,,0,,1,133931.1154
12482.16998,-84000,-40500,-48900,2.22,0.764,0.527,22666.29909,0,,0,,0,,1,133931.1154
12483.16998,-83900,-40500,-48900,2.22,0.765,0.528,22666.29909,0,,0,,0,,1,133931.1154
12484.16998,-83700,-40400,-48800,2.22,0.766,0.529,22666.29909,0,,0,,0,,1,133931.1154
12485.16998,-83600,-40400,-48800,2.22,0.767,0.53,22666.29909,0,,0,,0,,1,133931.1154
12486.16998,-83500,-40300,-48800,2.23,0.767,0.531,22666.29909,0,,0,,0,,1,133931.1154
12487.16998,-83300,-40300,-48700,2.23,0.768,0.532,22666.29909,0,,0,,0,,1,133931.1154
12488.16998,-83200,-40200,-48700,2.23,0.769,0.533,22666.29909,0,,0,,0,,1,133931.1154
12489.16998,-83100,-40200,-48700,2.23,0.77,0.534,22666.29909,0,,0,,0,,1,133931.1154
12490.16998,-82900,-40100,-48600,2.23,0.771,0.535,22666.29909,0,,0,,0,,1,133931.1154
12491.16998,-82800,-40100,-48600,2.24,0.772,0.536,22666.29909,0,,0,,0,,1,133931.1154
12492.16998,-82700,-40000,-48600,2.24,0.772,0.537,22666.29909,0,,0,,0,,1,133931.1154
12493.16998,-82500,-40000,-48500,2.24,0.773,0.538,22666.29909,0,,0,,0,,1,133931.1154
12494.16998,-82400,-40000,-48500,2.24,0.774,0.54,22666.29909,0,,0,,0,,1,133931.1154
12495.16998,-82300,-39900,-48500,2.24,0.775,0.541,22666.29909,0,,0,,0,,1,133931.1154
12496.16998,-82100,-39900,-48500,2.24,0.776,0.542,22666.29909,0,,0,,0,,1,133931.1154
12497.16998,-82000,-39800,-48400,2.25,0.777,0.543,22666.29909,0,,0,,0,,1,133931.1154
12498.16998,-81900,-39800,-48400,2.25,0.778,0.544,22666.29909,0,,0,,0,,1,133931.1154
12499.16998,-81700,-39700,-48400,2.25,0.778,0.545,22666.29909,0,,0,,0,,1,133931.1154
12500.16998,-81600,-39700,-48300,2.25,0.779,0.546,22666.29909,0,,0,,0,,1,133931.1154
12501.16998,-81500,-39600,-48300,2.25,0.78,0.547,22666.29909,0,,0,,0,,1,133931.1154
12502.16998,-81300,-39600,-48300,2.26,0.781,0.548,22666.29909,0,,0,,0,,1,133931.1154
12503.16998,-81200,-39500,-48200,2.26,0.782,0.549,22666.29909,0,,0,,0,,1,133931.1154
12504.16998,-81100,-39500,-48200,2.26,0.783,0.55,22666.29909,0,,0,,0,,1,133931.1154
12505.16998,-80900,-39400,-48200,2.26,0.784,0.551,22666.29909,0,,0,,0,,1,133931.1154
12506.16998,-80800,-39400,-48100,2.26,0.785,0.552,22666.29909,0,,0,,0,,1,133931.1154
12507.16998,-80600,-39300,-48100,2.26,0.786,0.553,22666.29909,0,,0,,0,,1,133931.1154
12508.16998,-80500,-39300,-48100,2.27,0.786,0.554,22666.29909,0,,0,,0,,1,133931.1154
12509.16998,-80400,-39300,-48000,2.27,0.787,0.556,22666.29909,0,,0,,0,,1,133931.1154
12510.16998,-80200,-39200,-48000,2.27,0.788,0.557,22666.29909,0,,0,,0,,1,133931.1154
12511.16998,-80100,-39200,-48000,2.27,0.789,0.558,22666.29909,0,,0,,0,,1,133931.1154
12512.16998,-80000,-39100,-47900,2.27,0.79,0.559,22666.29909,0,,0,,0,,1,133931.1154
12513.16998,-79800,-39100,-47900,2.28,0.791,0.56,22666.29909,0,,0,,0,,1,133931.1154
12514.16998,-79700,-39000,-47900,2.28,0.792,0.561,22666.29909,0,,0,,0,,1,133931.1154
12515.16998,-79600,-39000,-47800,2.28,0.793,0.562,22666.29909,0,,0,,0,,1,133931.1154
12516.16998,-79400,-38900,-47800,2.28,0.794,0.563,22666.29909,0,,0,,0,,1,133931.1154
12517.16998,-79300,-38900,-47800,2.28,0.795,0.564,22666.29909,0,,0,,0,,1,133931.1154
12518.16998,-79100,-38800,-47700,2.28,0.795,0.566,22666.29909,0,,0,,0,,1,133931.1154
12519.16998,-79000,-38800,-47700,2.29,0.796,0.567,22666.29909,0,,0,,0,,1,133931.1154
12520.16998,-78900,-38700,-47700,2.29,0.797,0.568,22666.29909,0,,0,,0,,1,133931.1154
12521.16998,-78700,-38700,-47600,2.29,0.798,0.569,22666.29909,0,,0,,0,,1,133931.1154
12522.16998,-78600,-38600,-47600,2.29,0.799,0.57,22666.29909,0,,0,,0,,1,133931.1154
12523.16998,-78500,-38600,-47600,2.29,0.8,0.571,22666.29909,0,,0,,0,,1,133931.1154
12524.16998,-78300,-38500,-47500,2.3,0.801,0.572,22666.29909,0,,0,,0,,1,133931.1154
12525.16998,-78200,-38500,-47500,2.3,0.802,0.574,22666.29909,0,,0,,0,,1,133931.1154
12526.16998,-78000,-38400,-47400,2.3,0.803,0.575,22666.29909,0,,0,,0,,1,133931.1154
12527.16998,-77900,-38400,-47400,2.3,0.804,0.576,22666.29909,0,,0,,0,,1,133931.1154
12528.16998,-77800,-38300,-47400,2.3,0.805,0.577,22666.29909,0,,0,,0,,1,133931.1154
12529.16998,-77600,-38300,-47300,2.31,0.806,0.578,22666.29909,0,,0,,0,,1,133931.1154
12530.16998,-77500,-38300,-47300,2.31,0.807,0.579,22666.29909,0,,0,,0,,1,133931.1154
12531.16998,-77400,-38200,-47300,2.31,0.808,0.581,22666.29909,0,,0,,0,,1,133931.1154
12532.16998,-77200,-38200,-47200,2.31,0.809,0.582,22666.29909,0,,0,,0,,1,133931.1154
12533.16998,-77100,-38100,-47200,2.31,0.81,0.583,22666.29909,0,,0,,0,,1,133931.1154
12534.16998,-76900,-38100,-47200,2.32,0.811,0.584,22666.29909,0,,0,,0,,1,133931.1154
12535.16998,-76800,-38000,-47100,2.32,0.812,0.585,22666.29909,0,,0,,0,,1,133931.1154
12536.16998,-76700,-38000,-47100,2.32,0.813,0.587,22666.29909,0,,0,,0,,1,133931.1154
12537.16998,-76500,-37900,-47100,2.32,0.813,0.588,22666.29909,0,,0,,0,,1,133931.1154
12538.16998,-76400,-37900,-47000,2.32,0.814,0.589,22666.29909,0,,0,,0,,1,133931.1154
12539.16998,-76200,-37800,-47000,2.33,0.815,0.59,22666.29909,0,,0,,0,,1,133931.1154
12540.16998,-76100,-37800,-47000,2.33,0.816,0.592,22666.29909,0,,0,,0,,1,133931.1154
12541.16998,-76000,-37700,-46900,2.33,0.817,0.593,22666.29909,0,,0,,0,,1,133931.1154
12542.16998,-75800,-37700,-46900,2.33,0.818,0.594,22666.29909,0,,0,,0,,1,133931.1154
12543.16998,-75700,-37600,-46900,2.33,0.819,0.595,22666.29909,0,,0,,0,,1,133931.1154
12544.16998,-75500,-37600,-46800,2.34,0.82,0.596,22666.29909,0,,0,,0,,1,133931.1154
12545.16998,-75400,-37500,-46800,2.34,0.821,0.598,22666.29909,0,,0,,0,,1,133931.1154
12546.16998,-75300,-37500,-46700,2.34,0.822,0.599,22666.29909,0,,0,,0,,1,133931.1154
12547.16998,-75100,-37400,-46700,2.34,0.823,0.6,22666.29909,0,,0,,0,,1,133931.1154
12548.16998,-75000,-37400,-46700,2.34,0.824,0.601,22666.29909,0,,0,,0,,1,133931.1154
12549.16998,-74800,-37300,-46600,2.35,0.825,0.603,22666.29909,0,,0,,0,,1,133931.1154
12550.16998,-74700,-37300,-46600,2.35,0.826,0.604,22666.29909,0,,0,,0,,1,133931.1154
12551.16998,-74600,-37200,-46600,2.35,0.827,0.605,22666.29909,0,,0,,0,,1,133931.1154
12552.16998,-74400,-37200,-46500,2.35,0.829,0.607,22666.29909,0,,0,,0,,1,133931.1154
12553.16998,-74300,-37100,-46500,2.35,0.83,0.608,22666.29909,0,,0,,0,,1,133931.1154
12554.16998,-74100,-37100,-46500,2.36,0.831,0.609,22666.29909,0,,0,,0,,1,133931.1154
12555.16998,-74000,-37000,-46400,2.36,0.832,0.61,22666.29909,0,,0,,0,,1,133931.1154
12556.16998,-73900,-37000,-46400,2.36,0.833,0.612,22666.29909,0,,0,,0,,1,133931.1154
12557.16998,-73700,-36900,-46300,2.36,0.834,0.613,22666.29909,0,,0,,0,,1,133931.1154
12558.16998,-73600,-36900,-46300,2.36,0.835,0.614,22666.29909,0,,0,,0,,1,133931.1154
12559.16998,-73400,-36800,-46300,2.37,0.836,0.616,22666.29909,0,,0,,0,,1,133931.1154
12560.16998,-73300,-36800,-46200,2.37,0.837,0.617,22666.29909,0,,0,,0,,1,133931.1154
12561.16998,-73100,-36700,-46200,2.37,0.838,0.618,22666.29909,0,,0,,0,,1,133931.1154
12562.16998,-73000,-36700,-46200,2.37,0.839,0.62,22666.29909,0,,0,,0,,1,133931.1154
12563.16998,-72900,-36600,-46100,2.37,0.84,0.621,22666.29909,0,,0,,0,,1,133931.1154
12564.16998,-72700,-36600,-46100,2.38,0.841,0.622,22666.29909,0,,0,,0,,1,133931.1154
12565.16998,-72600,-36500,-46000,2.38,0.842,0.624,22666.29909,0,,0,,0,,1,133931.1154
12566.16998,-72400,-36500,-46000,2.38,0.843,0.625,22666.29909,0,,0,,0,,1,133931.1154
12567.16998,-72300,-36400,-46000,2.38,0.844,0.626,22666.29909,0,,0,,0,,1,133931.1154
12568.16998,-72100,-36400,-45900,2.38,0.845,0.628,22666.29909,0,,0,,0,,1,133931.1154
12569.16998,-72000,-36300,-45900,2.39,0.846,0.629,22666.29909,0,,0,,0,,1,133931.1154
12570.16998,-71900,-36300,-45900,2.39,0.848,0.631,22666.29909,0,,0,,0,,1,133931.1154
12571.16998,-71700,-36200,-45800,2.39,0.849,0.632,22666.29909,0,,0,,0,,1,133931.1154
12572.16998,-71600,-36200,-45800,2.39,0.85,0.633,22666.29909,0,,0,,0,,1,133931.1154
12573.16998,-71400,-36100,-45700,2.4,0.851,0.635,22666.29909,0,,0,,0,,1,133931.1154
12574.16998,-71300,-36100,-45700,2.4,0.852,0.636,22666.29909,0,,0,,0,,1,133931.1154
12575.16998,-71100,-36000,-45700,2.4,0.853,0.638,22666.29909,0,,0,,0,,1,133931.1154
12576.16998,-71000,-36000,-45600,2.4,0.854,0.639,22666.29909,0,,0,,0,,1,133931.1154
12577.16998,-70900,-35900,-45600,2.4,0.855,0.64,22666.29909,0,,0,,0,,1,133931.1154
12578.16998,-70700,-35900,-45600,2.41,0.856,0.642,22666.29909,0,,0,,0,,1,133931.1154
12579.16998,-70600,-35800,-45500,2.41,0.857,0.643,22666.29909,0,,0,,0,,1,133931.1154
12580.16998,-70400,-35800,-45500,2.41,0.859,0.645,22666.29909,0,,0,,0,,1,133931.1154
12581.16998,-70300,-35700,-45400,2.41,0.86,0.646,22666.29909,0,,0,,0,,1,133931.1154
12582.16998,-70100,-35700,-45400,2.42,0.861,0.648,22666.29909,0,,0,,0,,1,133931.1154
12583.16998,-70000,-35600,-45400,2.42,0.862,0.649,22666.29909,0,,0,,0,,1,133931.1154
12584.16998,-69800,-35500,-45300,2.42,0.863,0.65,22666.29909,0,,0,,0,,1,133931.1154
12585.16998,-69700,-35500,-45300,2.42,0.864,0.652,22666.29909,0,,0,,0,,1,133931.1154
12586.16998,-69500,-35400,-45200,2.42,0.865,0.653,22666.29909,0,,0,,0,,1,133931.1154
12587.16998,-69400,-35400,-45200,2.43,0.867,0.655,22666.29909,0,,0,,0,,1,133931.1154
12588.16998,-69300,-35300,-45200,2.43,0.868,0.656,22666.29909,0,,0,,0,,1,133931.1154
12589.16998,-69100,-35300,-45100,2.43,0.869,0.658,22666.29909,0,,0,,0,,1,133931.1154
12590.16998,-69000,-35200,-45100,2.43,0.87,0.659,22666.29909,0,,0,,0,,1,133931.1154
12591.16998,-68800,-35200,-45000,2.44,0.871,0.661,22666.29909,0,,0,,0,,1,133931.1154
12592.16998,-68700,-35100,-45000,2.44,0.872,0.662,22666.29909,0,,0,,0,,1,133931.1154
12593.16998,-68500,-35100,-45000,2.44,0.874,0.664,22666.29909,0,,0,,0,,1,133931.1154
12594.16998,-68400,-35000,-44900,2.44,0.875,0.665,22666.29909,0,,0,,0,,1,133931.1154
12595.16998,-68200,-35000,-44900,2.45,0.876,0.667,22666.29909,0,,0,,0,,1,133931.1154
12596.16998,-68100,-34900,-44800,2.45,0.877,0.668,22666.29909,0,,0,,0,,1,133931.1154
12597.16998,-67900,-34900,-44800,2.45,0.878,0.67,22666.29909,0,,0,,0,,1,133931.1154
12598.16998,-67800,-34800,-44800,2.45,0.88,0.671,22666.29909,0,,0,,0,,1,133931.1154
12599.16998,-67600,-34800,-44700,2.45,0.881,0.673,22666.29909,0,,0,,0,,1,133931.1154
12600.16998,-67500,-34700,-44700,2.46,0.882,0.675,22666.29909,0,,0,,0,,1,133931.1154
12601.16998,-67400,-34700,-44600,2.46,0.883,0.676,22666.29909,0,,0,,0,,1,133931.1154
12602.16998,-67200,-34600,-44600,2.46,0.884,0.678,22666.29909,0,,0,,0,,1,133931.1154
12603.16998,-67100,-34600,-44600,2.46,0.886,0.679,22666.29909,0,,0,,0,,1,133931.1154
12604.16998,-66900,-34500,-44500,2.47,0.887,0.681,22666.29909,0,,0,,0,,1,133931.1154
12605.16998,-66800,-34400,-44500,2.47,0.888,0.682,22666.29909,0,,0,,0,,1,133931.1154
12606.16998,-66600,-34400,-44400,2.47,0.889,0.684,22666.29909,0,,0,,0,,1,133931.1154
12607.16998,-66500,-34300,-44400,2.47,0.891,0.686,22666.29909,0,,0,,0,,1,133931.1154
12608.16998,-66300,-34300,-44400,2.48,0.892,0.687,22666.29909,0,,0,,0,,1,133931.1154
12609.16998,-66200,-34200,-44300,2.48,0.893,0.689,22666.29909,0,,0,,0,,1,133931.1154
12610.16998,-66000,-34200,-44300,2.48,0.894,0.691,22666.29909,0,,0,,0,,1,133931.1154
12611.16998,-65900,-34100,-44200,2.48,0.896,0.692,22666.29909,0,,0,,0,,1,133931.1154
12612.16998,-65700,-34100,-44200,2.49,0.897,0.694,22666.29909,0,,0,,0,,1,133931.1154
12613.16998,-65600,-34000,-44200,2.49,0.898,0.696,22666.29909,0,,0,,0,,1,133931.1154
12614.16998,-65400,-34000,-44100,2.49,0.899,0.697,22666.29909,0,,0,,0,,1,133931.1154
12615.16998,-65300,-33900,-44100,2.49,0.901,0.699,22666.29909,0,,0,,0,,1,133931.1154
12616.16998,-65100,-33900,-44000,2.5,0.902,0.701,22666.29909,0,,0,,0,,1,133931.1154
12617.16998,-65000,-33800,-44000,2.5,0.903,0.702,22666.29909,0,,0,,0,,1,133931.1154
12618.16998,-64800,-33700,-43900,2.5,0.905,0.704,22666.29909,0,,0,,0,,1,133931.1154
12619.16998,-64700,-33700,-43900,2.5,0.906,0.706,22666.29909,0,,0,,0,,1,133931.1154
12620.16998,-64500,-33600,-43900,2.51,0.907,0.707,22666.29909,0,,0,,0,,1,133931.1154
12621.16998,-64400,-33600,-43800,2.51,0.909,0.709,22666.29909,0,,0,,0,,1,133931.1154
12622.16998,-64200,-33500,-43800,2.51,0.91,0.711,22666.29909,0,,0,,0,,1,133931.1154
12623.16998,-64100,-33500,-43700,2.51,0.911,0.712,22666.29909,0,,0,,0,,1,133931.1154
12624.16998,-63900,-33400,-43700,2.52,0.913,0.714,22666.29909,0,,0,,0,,1,133931.1154
12625.16998,-63800,-33400,-43600,2.52,0.914,0.716,22666.29909,0,,0,,0,,1,133931.1154
12626.16998,-63600,-33300,-43600,2.52,0.915,0.718,22666.29909,0,,0,,0,,1,133931.1154
12627.16998,-63500,-33300,-43600,2.52,0.917,0.719,22666.29909,0,,0,,0,,1,133931.1154
12628.16998,-63300,-33200,-43500,2.53,0.918,0.721,22666.29909,0,,0,,0,,1,133931.1154
12629.16998,-63200,-33100,-43500,2.53,0.919,0.723,22666.29909,0,,0,,0,,1,133931.1154
12630.16998,-63000,-33100,-43400,2.53,0.921,0.725,22666.29909,0,,0,,0,,1,133931.1154
12631.16998,-62900,-33000,-43400,2.53,0.922,0.727,22666.29909,0,,0,,0,,1,133931.1154
12632.16998,-62700,-33000,-43300,2.54,0.923,0.728,22666.29909,0,,0,,0,,1,133931.1154
12633.16998,-62600,-32900,-43300,2.54,0.925,0.73,22666.29909,0,,0,,0,,1,133931.1154
12634.16998,-62400,-32900,-43300,2.54,0.926,0.732,22666.29909,0,,0,,0,,1,133931.1154
12635.16998,-62200,-32800,-43200,2.54,0.928,0.734,22666.29909,0,,0,,0,,1,133931.1154
12636.16998,-62100,-32800,-43200,2.55,0.929,0.736,22666.29909,0,,0,,0,,1,133931.1154
12637.16998,-61900,-32700,-43100,2.55,0.93,0.738,22666.29909,0,,0,,0,,1,133931.1154
12638.16998,-61800,-32600,-43100,2.55,0.932,0.739,22666.29909,0,,0,,0,,1,133931.1154
12639.16998,-61600,-32600,-43000,2.56,0.933,0.741,22666.29909,0,,0,,0,,1,133931.1154
12640.16998,-61500,-32500,-43000,2.56,0.935,0.743,22666.29909,0,,0,,0,,1,133931.1154
12641.16998,-61300,-32500,-42900,2.56,0.936,0.745,22666.29909,0,,0,,0,,1,133931.1154
12642.16998,-61200,-32400,-42900,2.56,0.937,0.747,22666.29909,0,,0,,0,,1,133931.1154
12643.16998,-61000,-32400,-42900,2.57,0.939,0.749,22666.29909,0,,0,,0,,1,133931.1154
12644.16998,-60900,-32300,-42800,2.57,0.94,0.751,22666.29909,0,,0,,0,,1,133931.1154
12645.16998,-60700,-32300,-42800,2.57,0.942,0.753,22666.29909,0,,0,,0,,1,133931.1154
12646.16998,-60600,-32200,-42700,2.57,0.943,0.755,22666.29909,0,,0,,0,,1,133931.1154
12647.16998,-60400,-32100,-42700,2.58,0.945,0.757,22666.29909,0,,0,,0,,1,133931.1154
12648.16998,-60300,-32100,-42600,2.58,0.946,0.758,22666.29909,0,,0,,0,,1,133931.1154
12649.16998,-60100,-32000,-42600,2.58,0.948,0.76,22666.29909,0,,0,,0,,1,133931.1154
12650.16998,-59900,-32000,-42500,2.59,0.949,0.762,22666.29909,0,,0,,0,,1,133931.1154
12651.16998,-59800,-31900,-42500,2.59,0.951,0.764,22666.29909,0,,0,,0,,1,133931.1154
12652.16998,-59600,-31900,-42400,2.59,0.952,0.766,22666.29909,0,,0,,0,,1,133931.1154
12653.16998,-59500,-31800,-42400,2.59,0.954,0.768,22666.29909,0,,0,,0,,1,133931.1154
12654.16998,-59300,-31700,-42400,2.6,0.955,0.77,22666.29909,0,,0,,0,,1,133931.1154
12655.16998,-59200,-31700,-42300,2.6,0.957,0.772,22666.29909,0,,0,,0,,1,133931.1154
12656.16998,-59000,-31600,-42300,2.6,0.958,0.774,22666.29909,0,,0,,0,,1,133931.1154
12657.16998,-58900,-31600,-42200,2.6,0.96,0.777,22666.29909,0,,0,,0,,1,133931.1154
12658.16998,-58700,-31500,-42200,2.61,0.961,0.779,22666.29909,0,,0,,0,,1,133931.1154
12659.16998,-58500,-31500,-42100,2.61,0.963,0.781,22666.29909,0,,0,,0,,1,133931.1154
12660.16998,-58400,-31400,-42100,2.61,0.964,0.783,22666.29909,0,,0,,0,,1,133931.1154
12661.16998,-58200,-31300,-42000,2.62,0.966,0.785,22666.29909,0,,0,,0,,1,133931.1154
