MISSION ELAPSED TIME (min),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34,Antenna to use,,,,,,,,,,,,,,,,,Ppz
11794.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11795.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11796.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11797.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11798.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11799.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11800.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11801.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11802.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11803.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11804.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11805.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11806.16998,0,0,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11807.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11808.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11809.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11810.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11811.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11812.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11813.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11814.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11815.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11816.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11817.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11818.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11819.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11820.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11821.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11822.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11823.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11824.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11825.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11826.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11827.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11828.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11829.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11830.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11831.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11832.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11833.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11834.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11835.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11836.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11837.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11838.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11839.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11840.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11841.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11842.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11843.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11844.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11845.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11846.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11847.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11848.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11849.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11850.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11851.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11852.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11853.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11854.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11855.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11856.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11857.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11858.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11859.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11860.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11861.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11862.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11863.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11864.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11865.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11866.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11867.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11868.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11869.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11870.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11871.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11872.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11873.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11874.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11875.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11876.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11877.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11878.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11879.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11880.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11881.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11882.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11883.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11884.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11885.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11886.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11887.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11888.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11889.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11890.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11891.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11892.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11893.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11894.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11895.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11896.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11897.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11898.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11899.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11900.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11901.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11902.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11903.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11904.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11905.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11906.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11907.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11908.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11909.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11910.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11911.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11912.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11913.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11914.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11915.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11916.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11917.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11918.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11919.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11920.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11921.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11922.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11923.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11924.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11925.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11926.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11927.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11928.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11929.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11930.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11931.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11932.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11933.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11934.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11935.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11936.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11937.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11938.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11939.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11940.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11941.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11942.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11943.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11944.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11945.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11946.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11947.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11948.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11949.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11950.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11951.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11952.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11953.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11954.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11955.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11956.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11957.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11958.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11959.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11960.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11961.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11962.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11963.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11964.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11965.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11966.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11967.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11968.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11969.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11970.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11971.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11972.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11973.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11974.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11975.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11976.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11977.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11978.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11979.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11980.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11981.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11982.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11983.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11984.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11985.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11986.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11987.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11988.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11989.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11990.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11991.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11992.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11993.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11994.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11995.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11996.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11997.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11998.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
11999.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
12000.16998,1,180454.7886,1,203183.9709,0,0,0,0,DS54,,,,,,,,,,,,,,,,,
12001.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12002.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12003.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12004.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12005.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12006.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12007.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12008.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12009.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12010.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12011.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12012.16998,1,180454.7886,1,203183.9709,1,160804.5374,0,0,DS54,,,,,,,,,,,,,,,,,
12013.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12014.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12015.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12016.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12017.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12018.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12019.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12020.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12021.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12022.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12023.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12024.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12025.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12026.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12027.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12028.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12029.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12030.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12031.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12032.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12033.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12034.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12035.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12036.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12037.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12038.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12039.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12040.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12041.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12042.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12043.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12044.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12045.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12046.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12047.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12048.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12049.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12050.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12051.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12052.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12053.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12054.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12055.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12056.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12057.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12058.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12059.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12060.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12061.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12062.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12063.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12064.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
12065.16998,1,180454.7886,0,0,1,160804.5374,0,0,DS24,,,,,,,,,,,,,,,,,
