MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
10576.16998,-249932.2293,-90266.64142,-69236.07524,1.02365132,0.272821676,0.028880007,22585.21797,0,0,0,0,0,0,-248780.0429,-270225.2359,-140538.1302,0.805152739,-0.51627353,-0.295934547
10577.16998,-249870.8015,-90250.26918,-69234.34011,1.023941827,0.272919424,0.028957619,22585.21797,0,0,0,0,0,0,-248731.7308,-270256.2091,-140555.8846,0.805252233,-0.516167301,-0.295879131
10578.16998,-249809.3563,-90233.89109,-69232.60033,1.024232456,0.273017228,0.029035286,22585.21797,0,0,0,0,0,0,-248683.4126,-270287.176,-140573.6357,0.80535171,-0.516061058,-0.295823706
10579.16998,-249747.8936,-90217.50712,-69230.85588,1.024523209,0.273115088,0.029113005,22585.21797,0,0,0,0,0,0,-248635.0886,-270318.1365,-140591.3834,0.805451171,-0.515954799,-0.295768274
10580.16998,-249686.4135,-90201.11727,-69229.10676,1.024814085,0.273213003,0.029190779,22585.21797,0,0,0,0,0,0,-248586.7585,-270349.0906,-140609.1279,0.805550614,-0.515848527,-0.295712833
10581.16998,-249624.9159,-90184.72155,-69227.35298,1.025105084,0.273310973,0.029268607,22585.21797,0,0,0,0,0,0,-248538.4225,-270380.0383,-140626.869,0.80565004,-0.515742239,-0.295657383
10582.16998,-249563.4009,-90168.31996,-69225.59453,1.025396206,0.273409,0.029346488,22585.21797,0,0,0,0,0,0,-248490.0805,-270410.9796,-140644.6068,0.805749449,-0.515635937,-0.295601926
10583.16998,-249501.8684,-90151.91247,-69223.8314,1.025687452,0.273507082,0.029424423,22585.21797,0,0,0,0,0,0,-248441.7325,-270441.9146,-140662.3412,0.80584884,-0.515529621,-0.29554646
10584.16998,-249440.3184,-90135.4991,-69222.0636,1.025978821,0.27360522,0.029502412,22585.21797,0,0,0,0,0,0,-248393.3786,-270472.8432,-140680.0723,0.805948215,-0.515423289,-0.295490986
10585.16998,-249378.7509,-90119.07985,-69220.29111,1.026270314,0.273703415,0.029580455,22585.21797,0,0,0,0,0,0,-248345.0188,-270503.7654,-140697.8001,0.806047573,-0.515316943,-0.295435504
10586.16998,-249317.166,-90102.65469,-69218.51394,1.026561931,0.273801665,0.029658552,22585.21797,0,0,0,0,0,0,-248296.6529,-270534.6812,-140715.5246,0.806146913,-0.515210583,-0.295380013
10587.16998,-249255.5635,-90086.22364,-69216.73209,1.026853672,0.273899971,0.029736704,22585.21797,0,0,0,0,0,0,-248248.2811,-270565.5907,-140733.2457,0.806246236,-0.515104208,-0.295324515
10588.16998,-249193.9435,-90069.7867,-69214.94554,1.027145537,0.273998333,0.029814909,22585.21797,0,0,0,0,0,0,-248199.9034,-270596.4937,-140750.9635,0.806345542,-0.514997819,-0.295269008
10589.16998,-249132.306,-90053.34384,-69213.15429,1.027437527,0.274096751,0.029893169,22585.21797,0,0,0,0,0,0,-248151.5197,-270627.3904,-140768.678,0.806444831,-0.514891414,-0.295213492
10590.16998,-249070.651,-90036.89508,-69211.35836,1.02772964,0.274195226,0.029971483,22585.21797,0,0,0,0,0,0,-248103.13,-270658.2807,-140786.3892,0.806544103,-0.514784996,-0.295157969
10591.16998,-249008.9785,-90020.44042,-69209.55772,1.028021878,0.274293756,0.030049851,22585.21797,0,0,0,0,0,0,-248054.7344,-270689.1646,-140804.097,0.806643358,-0.514678562,-0.295102437
10592.16998,-248947.2884,-90003.97983,-69207.75237,1.028314241,0.274392343,0.030128274,22585.21797,0,0,0,0,0,0,-248006.3328,-270720.0421,-140821.8015,0.806742595,-0.514572114,-0.295046897
10593.16998,-248885.5808,-89987.51333,-69205.94232,1.028606728,0.274490986,0.030206751,22585.21797,0,0,0,0,0,0,-247957.9253,-270750.9132,-140839.5026,0.806841816,-0.514465652,-0.294991348
10594.16998,-248823.8556,-89971.04091,-69204.12756,1.02889934,0.274589686,0.030285283,22585.21797,0,0,0,0,0,0,-247909.5118,-270781.778,-140857.2004,0.806941019,-0.514359175,-0.294935792
10595.16998,-248762.1128,-89954.56257,-69202.30809,1.029192078,0.274688442,0.03036387,22585.21797,0,0,0,0,0,0,-247861.0923,-270812.6363,-140874.8949,0.807040205,-0.514252683,-0.294880227
10596.16998,-248700.3525,-89938.0783,-69200.4839,1.02948494,0.274787254,0.03044251,22585.21797,0,0,0,0,0,0,-247812.667,-270843.4883,-140892.586,0.807139374,-0.514146177,-0.294824654
10597.16998,-248638.5746,-89921.5881,-69198.65498,1.029777927,0.274886123,0.030521206,22585.21797,0,0,0,0,0,0,-247764.2356,-270874.3339,-140910.2739,0.807238525,-0.514039656,-0.294769072
10598.16998,-248576.7792,-89905.09196,-69196.82135,1.030071039,0.274985049,0.030599957,22585.21797,0,0,0,0,0,0,-247715.7983,-270905.1731,-140927.9583,0.80733766,-0.51393312,-0.294713483
10599.16998,-248514.9661,-89888.58989,-69194.98299,1.030364277,0.275084031,0.030678762,22585.21797,0,0,0,0,0,0,-247667.3551,-270936.0059,-140945.6395,0.807436777,-0.51382657,-0.294657885
10600.16998,-248453.1355,-89872.08188,-69193.1399,1.030657641,0.27518307,0.030757622,22585.21797,0,0,0,0,0,0,-247618.9059,-270966.8323,-140963.3173,0.807535878,-0.513720006,-0.294602279
10601.16998,-248391.2872,-89855.56792,-69191.29207,1.03095113,0.275282165,0.030836537,22585.21797,0,0,0,0,0,0,-247570.4508,-270997.6523,-140980.9917,0.80763496,-0.513613427,-0.294546664
10602.16998,-248329.4213,-89839.04802,-69189.43951,1.031244745,0.275381318,0.030915507,22585.21797,0,0,0,0,0,0,-247521.9897,-271028.4659,-140998.6629,0.807734026,-0.513506833,-0.294491042
10603.16998,-248267.5378,-89822.52216,-69187.58221,1.031538485,0.275480527,0.030994532,22585.21797,0,0,0,0,0,0,-247473.5227,-271059.2731,-141016.3307,0.807833075,-0.513400225,-0.294435411
10604.16998,-248205.6367,-89805.99035,-69185.72017,1.031832352,0.275579793,0.031073612,22585.21797,0,0,0,0,0,0,-247425.0498,-271090.0739,-141033.9951,0.807932106,-0.513293602,-0.294379771
10605.16998,-248143.7179,-89789.45259,-69183.85338,1.032126345,0.275679115,0.031152747,22585.21797,0,0,0,0,0,0,-247376.5709,-271120.8683,-141051.6562,0.808031121,-0.513186965,-0.294324124
10606.16998,-248081.7815,-89772.90886,-69181.98184,1.032420464,0.275778495,0.031231937,22585.21797,0,0,0,0,0,0,-247328.086,-271151.6563,-141069.314,0.808130118,-0.513080313,-0.294268468
10607.16998,-248019.8275,-89756.35917,-69180.10554,1.032714709,0.275877932,0.031311183,22585.21797,0,0,0,0,0,0,-247279.5952,-271182.438,-141086.9685,0.808229097,-0.512973646,-0.294212804
10608.16998,-247957.8558,-89739.80351,-69178.22449,1.033009081,0.275977426,0.031390484,22585.21797,0,0,0,0,0,0,-247231.0985,-271213.2132,-141104.6196,0.80832806,-0.512866965,-0.294157132
10609.16998,-247895.8664,-89723.24187,-69176.33868,1.03330358,0.276076977,0.031469841,22585.21797,0,0,0,0,0,0,-247182.5959,-271243.982,-141122.2673,0.808427006,-0.512760269,-0.294101452
10610.16998,-247833.8593,-89706.67427,-69174.44811,1.033598205,0.276176585,0.031549252,22585.21797,0,0,0,0,0,0,-247134.0873,-271274.7444,-141139.9117,0.808525934,-0.512653559,-0.294045763
10611.16998,-247771.8346,-89690.10068,-69172.55277,1.033892957,0.27627625,0.03162872,22585.21797,0,0,0,0,0,0,-247085.5728,-271305.5004,-141157.5528,0.808624845,-0.512546835,-0.293990066
10612.16998,-247709.7922,-89673.52112,-69170.65266,1.034187837,0.276375973,0.031708242,22585.21797,0,0,0,0,0,0,-247037.0523,-271336.25,-141175.1905,0.808723739,-0.512440095,-0.293934361
10613.16998,-247647.7321,-89656.93556,-69168.74778,1.034482843,0.276475753,0.031787821,22585.21797,0,0,0,0,0,0,-246988.5259,-271366.9932,-141192.8249,0.808822615,-0.512333341,-0.293878648
10614.16998,-247585.6542,-89640.34402,-69166.83812,1.034777976,0.276575591,0.031867455,22585.21797,0,0,0,0,0,0,-246939.9936,-271397.73,-141210.456,0.808921475,-0.512226573,-0.293822926
10615.16998,-247523.5587,-89623.74649,-69164.92369,1.035073237,0.276675485,0.031947145,22585.21797,0,0,0,0,0,0,-246891.4553,-271428.4604,-141228.0837,0.809020317,-0.51211979,-0.293767196
10616.16998,-247461.4454,-89607.14296,-69163.00447,1.035368625,0.276775438,0.032026891,22585.21797,0,0,0,0,0,0,-246842.9112,-271459.1844,-141245.708,0.809119142,-0.512012993,-0.293711458
10617.16998,-247399.3145,-89590.53344,-69161.08046,1.035664141,0.276875447,0.032106692,22585.21797,0,0,0,0,0,0,-246794.361,-271489.902,-141263.3291,0.809217949,-0.511906181,-0.293655712
10618.16998,-247337.1657,-89573.91791,-69159.15166,1.035959785,0.276975515,0.032186549,22585.21797,0,0,0,0,0,0,-246745.805,-271520.6131,-141280.9467,0.80931674,-0.511799354,-0.293599957
10619.16998,-247274.9993,-89557.29638,-69157.21807,1.036255556,0.27707564,0.032266463,22585.21797,0,0,0,0,0,0,-246697.243,-271551.3179,-141298.5611,0.809415513,-0.511692513,-0.293544194
10620.16998,-247212.8151,-89540.66883,-69155.27968,1.036551455,0.277175822,0.032346432,22585.21797,0,0,0,0,0,0,-246648.6751,-271582.0162,-141316.172,0.809514269,-0.511585657,-0.293488423
10621.16998,-247150.6131,-89524.03528,-69153.3365,1.036847483,0.277276063,0.032426457,22585.21797,0,0,0,0,0,0,-246600.1013,-271612.7082,-141333.7797,0.809613008,-0.511478787,-0.293432644
10622.16998,-247088.3934,-89507.3957,-69151.38851,1.037143638,0.277376361,0.032506539,22585.21797,0,0,0,0,0,0,-246551.5216,-271643.3937,-141351.3839,0.809711729,-0.511371903,-0.293376856
10623.16998,-247026.1559,-89490.75011,-69149.43571,1.037439922,0.277476717,0.032586677,22585.21797,0,0,0,0,0,0,-246502.9359,-271674.0728,-141368.9849,0.809810434,-0.511265003,-0.293321061
10624.16998,-246963.9006,-89474.0985,-69147.47811,1.037736335,0.277577131,0.032666871,22585.21797,0,0,0,0,0,0,-246454.3443,-271704.7455,-141386.5825,0.809909121,-0.51115809,-0.293265257
10625.16998,-246901.6275,-89457.44085,-69145.51569,1.038032876,0.277677603,0.032747121,22585.21797,0,0,0,0,0,0,-246405.7468,-271735.4118,-141404.1767,0.81000779,-0.511051161,-0.293209444
10626.16998,-246839.3366,-89440.77718,-69143.54845,1.038329546,0.277778133,0.032827428,22585.21797,0,0,0,0,0,0,-246357.1434,-271766.0716,-141421.7676,0.810106443,-0.510944218,-0.293153624
10627.16998,-246777.028,-89424.10748,-69141.57639,1.038626344,0.277878721,0.032907791,22585.21797,0,0,0,0,0,0,-246308.5341,-271796.7251,-141439.3552,0.810205078,-0.510837261,-0.293097795
10628.16998,-246714.7015,-89407.43173,-69139.59951,1.038923272,0.277979367,0.032988211,22585.21797,0,0,0,0,0,0,-246259.9188,-271827.3721,-141456.9393,0.810303696,-0.510730289,-0.293041958
10629.16998,-246652.3572,-89390.74995,-69137.61781,1.039220328,0.278080071,0.033068687,22585.21797,0,0,0,0,0,0,-246211.2976,-271858.0127,-141474.5202,0.810402297,-0.510623303,-0.292986113
10630.16998,-246589.995,-89374.06213,-69135.63127,1.039517514,0.278180834,0.03314922,22585.21797,0,0,0,0,0,0,-246162.6705,-271888.6469,-141492.0977,0.81050088,-0.510516302,-0.29293026
10631.16998,-246527.6151,-89357.36825,-69133.6399,1.039814829,0.278281654,0.033229809,22585.21797,0,0,0,0,0,0,-246114.0375,-271919.2747,-141509.6718,0.810599446,-0.510409287,-0.292874398
10632.16998,-246465.2172,-89340.66833,-69131.64369,1.040112274,0.278382533,0.033310455,22585.21797,0,0,0,0,0,0,-246065.3986,-271949.896,-141527.2426,0.810697995,-0.510302257,-0.292818528
10633.16998,-246402.8016,-89323.96235,-69129.64264,1.040409848,0.278483471,0.033391158,22585.21797,0,0,0,0,0,0,-246016.7537,-271980.5109,-141544.81,0.810796527,-0.510195212,-0.29276265
10634.16998,-246340.3681,-89307.25031,-69127.63675,1.040707551,0.278584466,0.033471918,22585.21797,0,0,0,0,0,0,-245968.103,-272011.1194,-141562.3741,0.810895041,-0.510088153,-0.292706764
10635.16998,-246277.9167,-89290.53221,-69125.62601,1.041005385,0.278685521,0.033552735,22585.21797,0,0,0,0,0,0,-245919.4463,-272041.7215,-141579.9349,0.810993538,-0.50998108,-0.29265087
10636.16998,-246215.4474,-89273.80804,-69123.61042,1.041303349,0.278786633,0.033633608,22585.21797,0,0,0,0,0,0,-245870.7838,-272072.3172,-141597.4922,0.811092018,-0.509873992,-0.292594967
10637.16998,-246152.9603,-89257.07781,-69121.58998,1.041601442,0.278887805,0.033714539,22585.21797,0,0,0,0,0,0,-245822.1153,-272102.9064,-141615.0462,0.811190481,-0.509766889,-0.292539056
10638.16998,-246090.4552,-89240.34151,-69119.56468,1.041899666,0.278989035,0.033795527,22585.21797,0,0,0,0,0,0,-245773.4409,-272133.4892,-141632.5969,0.811288926,-0.509659772,-0.292483137
10639.16998,-246027.9323,-89223.59913,-69117.53451,1.042198021,0.279090324,0.033876572,22585.21797,0,0,0,0,0,0,-245724.7606,-272164.0656,-141650.1442,0.811387354,-0.509552641,-0.292427209
10640.16998,-245965.3915,-89206.85067,-69115.49949,1.042496505,0.279191671,0.033957674,22585.21797,0,0,0,0,0,0,-245676.0744,-272194.6355,-141667.6882,0.811485764,-0.509445495,-0.292371274
10641.16998,-245902.8327,-89190.09612,-69113.45959,1.042795121,0.279293077,0.034038834,22585.21797,0,0,0,0,0,0,-245627.3823,-272225.199,-141685.2288,0.811584157,-0.509338334,-0.29231533
10642.16998,-245840.2561,-89173.3355,-69111.41483,1.043093867,0.279394542,0.034120051,22585.21797,0,0,0,0,0,0,-245578.6843,-272255.7561,-141702.766,0.811682533,-0.509231159,-0.292259378
10643.16998,-245777.6615,-89156.56878,-69109.36519,1.043392744,0.279496066,0.034201325,22585.21797,0,0,0,0,0,0,-245529.9804,-272286.3068,-141720.2999,0.811780892,-0.50912397,-0.292203418
10644.16998,-245715.0489,-89139.79597,-69107.31067,1.043691751,0.279597649,0.034282656,22585.21797,0,0,0,0,0,0,-245481.2706,-272316.851,-141737.8304,0.811879234,-0.509016766,-0.292147449
10645.16998,-245652.4184,-89123.01706,-69105.25127,1.04399089,0.279699291,0.034364046,22585.21797,0,0,0,0,0,0,-245432.5549,-272347.3888,-141755.3576,0.811977558,-0.508909548,-0.292091472
10646.16998,-245589.77,-89106.23205,-69103.18698,1.044290161,0.279800992,0.034445492,22585.21797,0,0,0,0,0,0,-245383.8333,-272377.9201,-141772.8814,0.812075864,-0.508802315,-0.292035488
10647.16998,-245527.1036,-89089.44094,-69101.11781,1.044589562,0.279902752,0.034526997,22585.21797,0,0,0,0,0,0,-245335.1058,-272408.4451,-141790.4019,0.812174154,-0.508695067,-0.291979494
10648.16998,-245464.4193,-89072.64372,-69099.04374,1.044889095,0.280004572,0.034608559,22585.21797,0,0,0,0,0,0,-245286.3724,-272438.9635,-141807.9189,0.812272426,-0.508587805,-0.291923493
10649.16998,-245401.7169,-89055.84039,-69096.96478,1.04518876,0.28010645,0.034690179,22585.21797,0,0,0,0,0,0,-245237.6331,-272469.4756,-141825.4327,0.812370681,-0.508480529,-0.291867484
10650.16998,-245338.9966,-89039.03094,-69094.88092,1.045488556,0.280208388,0.034771857,22585.21797,0,0,0,0,0,0,-245188.8879,-272499.9812,-141842.943,0.812468918,-0.508373238,-0.291811466
10651.16998,-245276.2583,-89022.21538,-69092.79215,1.045788484,0.280310385,0.034853592,22585.21797,0,0,0,0,0,0,-245140.1369,-272530.4804,-141860.45,0.812567138,-0.508265932,-0.29175544
10652.16998,-245213.502,-89005.3937,-69090.69848,1.046088545,0.280412442,0.034935386,22585.21797,0,0,0,0,0,0,-245091.3799,-272560.9731,-141877.9537,0.812665341,-0.508158613,-0.291699406
10653.16998,-245150.7277,-88988.56589,-69088.59991,1.046388737,0.280514558,0.035017237,22585.21797,0,0,0,0,0,0,-245042.617,-272591.4594,-141895.454,0.812763526,-0.508051278,-0.291643363
10654.16998,-245087.9353,-88971.73195,-69086.49641,1.046689062,0.280616733,0.035099147,22585.21797,0,0,0,0,0,0,-244993.8483,-272621.9393,-141912.9509,0.812861694,-0.507943929,-0.291587313
10655.16998,-245025.125,-88954.89188,-69084.38801,1.046989519,0.280718968,0.035181115,22585.21797,0,0,0,0,0,0,-244945.0736,-272652.4127,-141930.4445,0.812959845,-0.507836566,-0.291531254
10656.16998,-244962.2966,-88938.04567,-69082.27468,1.047290108,0.280821263,0.035263141,22585.21797,0,0,0,0,0,0,-244896.2931,-272682.8797,-141947.9346,0.813057979,-0.507729188,-0.291475187
10657.16998,-244899.4502,-88921.19333,-69080.15643,1.04759083,0.280923617,0.035345225,22585.21797,0,0,0,0,0,0,-244847.5067,-272713.3402,-141965.4215,0.813156095,-0.507621796,-0.291419112
10658.16998,-244836.5857,-88904.33484,-69078.03325,1.047891685,0.281026031,0.035427367,22585.21797,0,0,0,0,0,0,-244798.7144,-272743.7943,-141982.9049,0.813254193,-0.507514389,-0.291363028
10659.16998,-244773.7032,-88887.4702,-69075.90514,1.048192673,0.281128505,0.035509568,22585.21797,0,0,0,0,0,0,-244749.9162,-272774.2419,-142000.385,0.813352275,-0.507406968,-0.291306937
10660.16998,-244710.8026,-88870.59941,-69073.7721,1.048493794,0.281231039,0.035591828,22585.21797,0,0,0,0,0,0,-244701.1121,-272804.6831,-142017.8618,0.813450339,-0.507299533,-0.291250837
10661.16998,-244647.8839,-88853.72247,-69071.63412,1.048795048,0.281333632,0.035674146,22585.21797,0,0,0,0,0,0,-244652.3021,-272835.1179,-142035.3351,0.813548385,-0.507192082,-0.291194729
10662.16998,-244584.9472,-88836.83938,-69069.4912,1.049096436,0.281436286,0.035756522,22585.21797,0,0,0,0,0,0,-244603.4863,-272865.5462,-142052.8051,0.813646415,-0.507084618,-0.291138613
10663.16998,-244521.9923,-88819.95012,-69067.34334,1.049397956,0.281538999,0.035838957,22585.21797,0,0,0,0,0,0,-244554.6645,-272895.968,-142070.2718,0.813744426,-0.506977139,-0.291082488
10664.16998,-244459.0194,-88803.0547,-69065.19053,1.049699611,0.281641773,0.035921451,22585.21797,0,0,0,0,0,0,-244505.8369,-272926.3834,-142087.735,0.813842421,-0.506869645,-0.291026356
10665.16998,-244396.0284,-88786.1531,-69063.03276,1.050001399,0.281744606,0.036004004,22585.21797,0,0,0,0,0,0,-244457.0035,-272956.7924,-142105.1949,0.813940398,-0.506762137,-0.290970215
10666.16998,-244333.0192,-88769.24534,-69060.87005,1.050303321,0.2818475,0.036086615,22585.21797,0,0,0,0,0,0,-244408.1641,-272987.1949,-142122.6515,0.814038358,-0.506654615,-0.290914066
10667.16998,-244269.992,-88752.3314,-69058.70237,1.050605377,0.281950454,0.036169286,22585.21797,0,0,0,0,0,0,-244359.3189,-273017.5909,-142140.1046,0.8141363,-0.506547078,-0.290857909
10668.16998,-244206.9466,-88735.41129,-69056.52973,1.050907567,0.282053468,0.036252015,22585.21797,0,0,0,0,0,0,-244310.4677,-273047.9805,-142157.5544,0.814234225,-0.506439527,-0.290801744
10669.16998,-244143.8831,-88718.48499,-69054.35213,1.051209891,0.282156543,0.036334803,22585.21797,0,0,0,0,0,0,-244261.6107,-273078.3637,-142175.0008,0.814332133,-0.506331961,-0.29074557
10670.16998,-244080.8014,-88701.5525,-69052.16955,1.051512349,0.282259678,0.03641765,22585.21797,0,0,0,0,0,0,-244212.7479,-273108.7404,-142192.4439,0.814430023,-0.506224381,-0.290689388
10671.16998,-244017.7016,-88684.61382,-69049.98201,1.051814942,0.282362874,0.036500557,22585.21797,0,0,0,0,0,0,-244163.8791,-273139.1106,-142209.8836,0.814527896,-0.506116786,-0.290633198
10672.16998,-243954.5836,-88667.66895,-69047.78948,1.05211767,0.28246613,0.036583523,22585.21797,0,0,0,0,0,0,-244115.0045,-273169.4744,-142227.3199,0.814625751,-0.506009177,-0.290577
10673.16998,-243891.4475,-88650.71789,-69045.59198,1.052420532,0.282569446,0.036666548,22585.21797,0,0,0,0,0,0,-244066.1241,-273199.8317,-142244.7528,0.814723589,-0.505901554,-0.290520794
10674.16998,-243828.2931,-88633.76062,-69043.3895,1.052723529,0.282672823,0.036749632,22585.21797,0,0,0,0,0,0,-244017.2377,-273230.1826,-142262.1824,0.81482141,-0.505793916,-0.290464579
10675.16998,-243765.1206,-88616.79715,-69041.18203,1.053026662,0.282776261,0.036832776,22585.21797,0,0,0,0,0,0,-243968.3455,-273260.527,-142279.6085,0.814919213,-0.505686263,-0.290408357
10676.16998,-243701.9299,-88599.82747,-69038.96956,1.053329929,0.28287976,0.036915979,22585.21797,0,0,0,0,0,0,-243919.4474,-273290.8649,-142297.0314,0.815016999,-0.505578596,-0.290352126
10677.16998,-243638.721,-88582.85157,-69036.75211,1.053633332,0.282983319,0.036999242,22585.21797,0,0,0,0,0,0,-243870.5434,-273321.1964,-142314.4508,0.815114768,-0.505470915,-0.290295887
10678.16998,-243575.4939,-88565.86947,-69034.52965,1.05393687,0.283086939,0.037082564,22585.21797,0,0,0,0,0,0,-243821.6336,-273351.5214,-142331.8669,0.815212519,-0.505363219,-0.29023964
10679.16998,-243512.2486,-88548.88114,-69032.3022,1.054240544,0.28319062,0.037165946,22585.21797,0,0,0,0,0,0,-243772.7179,-273381.84,-142349.2796,0.815310252,-0.505255509,-0.290183384
10680.16998,-243448.9851,-88531.88659,-69030.06974,1.054544353,0.283294362,0.037249388,22585.21797,0,0,0,0,0,0,-243723.7964,-273412.1521,-142366.6889,0.815407968,-0.505147785,-0.29012712
10681.16998,-243385.7033,-88514.88582,-69027.83227,1.054848298,0.283398166,0.037332889,22585.21797,0,0,0,0,0,0,-243674.869,-273442.4577,-142384.0948,0.815505667,-0.505040046,-0.290070849
10682.16998,-243322.4033,-88497.87881,-69025.58979,1.055152379,0.28350203,0.037416451,22585.21797,0,0,0,0,0,0,-243625.9357,-273472.7569,-142401.4974,0.815603348,-0.504932292,-0.290014569
10683.16998,-243259.085,-88480.86557,-69023.3423,1.055456596,0.283605955,0.037500072,22585.21797,0,0,0,0,0,0,-243576.9966,-273503.0496,-142418.8966,0.815701012,-0.504824524,-0.289958281
10684.16998,-243195.7485,-88463.84609,-69021.08978,1.05576095,0.283709941,0.037583753,22585.21797,0,0,0,0,0,0,-243528.0516,-273533.3358,-142436.2924,0.815798659,-0.504716742,-0.289901984
10685.16998,-243132.3937,-88446.82038,-69018.83224,1.05606544,0.283813989,0.037667495,22585.21797,0,0,0,0,0,0,-243479.1007,-273563.6156,-142453.6848,0.815896288,-0.504608945,-0.28984568
10686.16998,-243069.0206,-88429.78841,-69016.56968,1.056370066,0.283918098,0.037751296,22585.21797,0,0,0,0,0,0,-243430.144,-273593.8889,-142471.0739,0.815993899,-0.504501134,-0.289789367
10687.16998,-243005.6293,-88412.7502,-69014.30209,1.056674829,0.284022268,0.037835158,22585.21797,0,0,0,0,0,0,-243381.1815,-273624.1557,-142488.4595,0.816091493,-0.504393309,-0.289733046
10688.16998,-242942.2196,-88395.70574,-69012.02946,1.056979729,0.2841265,0.03791908,22585.21797,0,0,0,0,0,0,-243332.2131,-273654.4161,-142505.8418,0.81618907,-0.504285469,-0.289676717
10689.16998,-242878.7917,-88378.65502,-69009.7518,1.057284765,0.284230794,0.038003062,22585.21797,0,0,0,0,0,0,-243283.2388,-273684.67,-142523.2207,0.816286629,-0.504177614,-0.28962038
10690.16998,-242815.3455,-88361.59804,-69007.46909,1.057589939,0.284335148,0.038087104,22585.21797,0,0,0,0,0,0,-243234.2587,-273714.9174,-142540.5963,0.816384171,-0.504069745,-0.289564035
10691.16998,-242751.8809,-88344.5348,-69005.18134,1.05789525,0.284439565,0.038171208,22585.21797,0,0,0,0,0,0,-243185.2727,-273745.1584,-142557.9684,0.816481696,-0.503961862,-0.289507681
10692.16998,-242688.398,-88327.4653,-69002.88855,1.058200698,0.284544043,0.038255371,22585.21797,0,0,0,0,0,0,-243136.2809,-273775.3928,-142575.3372,0.816579202,-0.503853965,-0.289451319
10693.16998,-242624.8968,-88310.38952,-69000.5907,1.058506283,0.284648583,0.038339595,22585.21797,0,0,0,0,0,0,-243087.2832,-273805.6208,-142592.7026,0.816676692,-0.503746053,-0.289394949
10694.16998,-242561.3773,-88293.30746,-68998.28779,1.058812006,0.284753184,0.03842388,22585.21797,0,0,0,0,0,0,-243038.2797,-273835.8424,-142610.0646,0.816774164,-0.503638126,-0.289338571
10695.16998,-242497.8394,-88276.21913,-68995.97983,1.059117867,0.284857847,0.038508225,22585.21797,0,0,0,0,0,0,-242989.2703,-273866.0574,-142627.4232,0.816871618,-0.503530185,-0.289282185
10696.16998,-242434.2831,-88259.12452,-68993.6668,1.059423866,0.284962573,0.038592632,22585.21797,0,0,0,0,0,0,-242940.2551,-273896.266,-142644.7784,0.816969055,-0.50342223,-0.289225791
10697.16998,-242370.7085,-88242.02362,-68991.34871,1.059730003,0.28506736,0.038677099,22585.21797,0,0,0,0,0,0,-242891.234,-273926.4681,-142662.1303,0.817066475,-0.503314261,-0.289169388
10698.16998,-242307.1155,-88224.91644,-68989.02555,1.060036277,0.285172209,0.038761627,22585.21797,0,0,0,0,0,0,-242842.2071,-273956.6637,-142679.4788,0.817163877,-0.503206276,-0.289112977
10699.16998,-242243.5041,-88207.80296,-68986.69732,1.060342691,0.28527712,0.038846216,22585.21797,0,0,0,0,0,0,-242793.1743,-273986.8528,-142696.8239,0.817261262,-0.503098278,-0.289056558
10700.16998,-242179.8744,-88190.68318,-68984.364,1.060649242,0.285382094,0.038930866,22585.21797,0,0,0,0,0,0,-242744.1357,-274017.0355,-142714.1656,0.817358629,-0.502990265,-0.289000131
10701.16998,-242116.2262,-88173.55711,-68982.02561,1.060955932,0.285487129,0.039015577,22585.21797,0,0,0,0,0,0,-242695.0913,-274047.2117,-142731.5039,0.817455979,-0.502882238,-0.288943696
10702.16998,-242052.5597,-88156.42472,-68979.68213,1.061262761,0.285592227,0.039100349,22585.21797,0,0,0,0,0,0,-242646.041,-274077.3813,-142748.8388,0.817553311,-0.502774196,-0.288887253
10703.16998,-241988.8747,-88139.28604,-68977.33357,1.061569728,0.285697387,0.039185183,22585.21797,0,0,0,0,0,0,-242596.9849,-274107.5446,-142766.1703,0.817650625,-0.50266614,-0.288830801
10704.16998,-241925.1713,-88122.14104,-68974.97991,1.061876835,0.285802609,0.039270078,22585.21797,0,0,0,0,0,0,-242547.923,-274137.7013,-142783.4985,0.817747923,-0.50255807,-0.288774341
10705.16998,-241861.4495,-88104.98972,-68972.62116,1.06218408,0.285907894,0.039355034,22585.21797,0,0,0,0,0,0,-242498.8552,-274167.8515,-142800.8233,0.817845202,-0.502449985,-0.288717874
10706.16998,-241797.7092,-88087.83209,-68970.25731,1.062491465,0.286013242,0.039440051,22585.21797,0,0,0,0,0,0,-242449.7815,-274197.9953,-142818.1446,0.817942464,-0.502341886,-0.288661398
